gene_pair	Spearman	Pos/Neg	gene1_symbol	gene2_symbol	gene1_name	gene2_name
('ENSG00000148303', 'ENSG00000161016')	0.8483742784545545	1	RPL7A	RPL8	ribosomal protein L7a	ribosomal protein L8
('ENSG00000197958', 'ENSG00000233927')	0.8482599373441746	1	RPL12	RPS28	ribosomal protein L12	ribosomal protein S28
('ENSG00000137154', 'ENSG00000174748')	0.8482139686314889	1	RPS6	RPL15	ribosomal protein S6	ribosomal protein L15
('ENSG00000112306', 'ENSG00000130255')	0.8481719912747148	1	RPS12	RPL36	ribosomal protein S12	ribosomal protein L36
('ENSG00000161016', 'ENSG00000233927')	0.8481529001899076	1	RPL8	RPS28	ribosomal protein L8	ribosomal protein S28
('ENSG00000161016', 'ENSG00000174748')	0.8481042702589682	1	RPL8	RPL15	ribosomal protein L8	ribosomal protein L15
('ENSG00000138326', 'ENSG00000163682')	0.8480751495875212	1	RPS24	RPL9	ribosomal protein S24	ribosomal protein L9
('ENSG00000142937', 'ENSG00000174748')	0.8480548986705311	1	RPS8	RPL15	ribosomal protein S8	ribosomal protein L15
('ENSG00000105193', 'ENSG00000144713')	0.8479990897051377	1	RPS16	RPL32	ribosomal protein S16	ribosomal protein L32
('ENSG00000105640', 'ENSG00000137154')	0.8479901094812786	1	RPL18A	RPS6	ribosomal protein L18a	ribosomal protein S6
('ENSG00000156482', 'ENSG00000198918')	0.8479500424490104	1	RPL30	RPL39	ribosomal protein L30	ribosomal protein L39
('ENSG00000130255', 'ENSG00000233927')	0.8479295976193663	1	RPL36	RPS28	ribosomal protein L36	ribosomal protein S28
('ENSG00000105372', 'ENSG00000134419')	0.8478924625290855	1	RPS19	RPS15A	ribosomal protein S19	ribosomal protein S15a
('ENSG00000083845', 'ENSG00000161016')	0.847870976404194	1	RPS5	RPL8	ribosomal protein S5	ribosomal protein L8
('ENSG00000144713', 'ENSG00000163682')	0.8478615633145142	1	RPL32	RPL9	ribosomal protein L32	ribosomal protein L9
('ENSG00000114391', 'ENSG00000174748')	0.8478215629962692	1	RPL24	RPL15	ribosomal protein L24	ribosomal protein L15
('ENSG00000112306', 'ENSG00000143947')	0.8477860487802159	1	RPS12	RPS27A	ribosomal protein S12	ribosomal protein S27a
('ENSG00000171863', 'ENSG00000198242')	0.8477654947592206	1	RPS7	RPL23A	ribosomal protein S7	ribosomal protein L23a
('ENSG00000188536', 'ENSG00000206172')	0.8476627728800885	1	HBA2	HBA1	hemoglobin subunit alpha 2	hemoglobin subunit alpha 1
('ENSG00000167526', 'ENSG00000177600')	0.8476155266597117	1	RPL13	RPLP2	ribosomal protein L13	ribosomal protein lateral stalk subunit P2
('ENSG00000198763', 'ENSG00000198899')	0.8475739691247745	1	MT-ND2	MT-ATP6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2	mitochondrially encoded ATP synthase membrane subunit 6
('ENSG00000177600', 'ENSG00000197756')	0.8475417498188661	1	RPLP2	RPL37A	ribosomal protein lateral stalk subunit P2	ribosomal protein L37a
('ENSG00000138326', 'ENSG00000162244')	0.8475192341445703	1	RPS24	RPL29	ribosomal protein S24	ribosomal protein L29
('ENSG00000137818', 'ENSG00000144713')	0.8474761795327213	1	RPLP1	RPL32	ribosomal protein lateral stalk subunit P1	ribosomal protein L32
('ENSG00000182899', 'ENSG00000197756')	0.8474709225406862	1	RPL35A	RPL37A	ribosomal protein L35a	ribosomal protein L37a
('ENSG00000177600', 'ENSG00000198242')	0.8474030817587218	1	RPLP2	RPL23A	ribosomal protein lateral stalk subunit P2	ribosomal protein L23a
('ENSG00000144713', 'ENSG00000188846')	0.8473906053942547	1	RPL32	RPL14	ribosomal protein L32	ribosomal protein L14
('ENSG00000108298', 'ENSG00000163682')	0.8473821092660536	1	RPL19	RPL9	ribosomal protein L19	ribosomal protein L9
('ENSG00000145425', 'ENSG00000198034')	0.8473674415192496	1	RPS3A	RPS4X	ribosomal protein S3A	ribosomal protein S4 X-linked
('ENSG00000143947', 'ENSG00000233927')	0.8473658682149667	1	RPS27A	RPS28	ribosomal protein S27a	ribosomal protein S28
('ENSG00000161016', 'ENSG00000182899')	0.8473124020162753	1	RPL8	RPL35A	ribosomal protein L8	ribosomal protein L35a
('ENSG00000130255', 'ENSG00000161016')	0.8473116659069599	1	RPL36	RPL8	ribosomal protein L36	ribosomal protein L8
('ENSG00000118181', 'ENSG00000231500')	0.8473070838818958	1	RPS25	RPS18	ribosomal protein S25	ribosomal protein S18
('ENSG00000110700', 'ENSG00000198034')	0.8472606422007184	1	RPS13	RPS4X	ribosomal protein S13	ribosomal protein S4 X-linked
('ENSG00000063177', 'ENSG00000145425')	0.8472416853883511	1	RPL18	RPS3A	ribosomal protein L18	ribosomal protein S3A
('ENSG00000144713', 'ENSG00000229117')	0.8472365785636584	1	RPL32	RPL41	ribosomal protein L32	ribosomal protein L41
('ENSG00000142937', 'ENSG00000164587')	0.847220531887258	1	RPS8	RPS14	ribosomal protein S8	ribosomal protein S14
('ENSG00000083845', 'ENSG00000168028')	0.8471326701693843	1	RPS5	RPSA	ribosomal protein S5	ribosomal protein SA
('ENSG00000114391', 'ENSG00000122406')	0.8471207151588062	1	RPL24	RPL5	ribosomal protein L24	ribosomal protein L5
('ENSG00000147403', 'ENSG00000156482')	0.8471203943523354	1	RPL10	RPL30	ribosomal protein L10	ribosomal protein L30
('ENSG00000142937', 'ENSG00000145592')	0.8470930357422432	1	RPS8	RPL37	ribosomal protein S8	ribosomal protein L37
('ENSG00000171863', 'ENSG00000198755')	0.8470706281007454	1	RPS7	RPL10A	ribosomal protein S7	ribosomal protein L10a
('ENSG00000109475', 'ENSG00000197756')	0.8470370148789216	1	RPL34	RPL37A	ribosomal protein L34	ribosomal protein L37a
('ENSG00000138326', 'ENSG00000142937')	0.8470212501612004	1	RPS24	RPS8	ribosomal protein S24	ribosomal protein S8
('ENSG00000108298', 'ENSG00000148303')	0.8469259464777307	1	RPL19	RPL7A	ribosomal protein L19	ribosomal protein L7a
('ENSG00000134419', 'ENSG00000198034')	0.8468662522272316	1	RPS15A	RPS4X	ribosomal protein S15a	ribosomal protein S4 X-linked
('ENSG00000112306', 'ENSG00000149273')	0.8468569972299542	1	RPS12	RPS3	ribosomal protein S12	ribosomal protein S3
('ENSG00000145592', 'ENSG00000164587')	0.8468067267170997	1	RPL37	RPS14	ribosomal protein L37	ribosomal protein S14
('ENSG00000137818', 'ENSG00000177954')	0.8468010154209797	1	RPLP1	RPS27	ribosomal protein lateral stalk subunit P1	ribosomal protein S27
('ENSG00000163682', 'ENSG00000198242')	0.84679745803668	1	RPL9	RPL23A	ribosomal protein L9	ribosomal protein L23a
('ENSG00000100316', 'ENSG00000108298')	0.8467940658095371	1	RPL3	RPL19	ribosomal protein L3	ribosomal protein L19
('ENSG00000109475', 'ENSG00000171863')	0.8467761776848886	1	RPL34	RPS7	ribosomal protein L34	ribosomal protein S7
('ENSG00000122406', 'ENSG00000174748')	0.8467359992653158	1	RPL5	RPL15	ribosomal protein L5	ribosomal protein L15
('ENSG00000188846', 'ENSG00000198034')	0.8467330928230791	1	RPL14	RPS4X	ribosomal protein L14	ribosomal protein S4 X-linked
('ENSG00000142937', 'ENSG00000161016')	0.8467152686462487	1	RPS8	RPL8	ribosomal protein S8	ribosomal protein L8
('ENSG00000145425', 'ENSG00000145592')	0.8466101382385485	1	RPS3A	RPL37	ribosomal protein S3A	ribosomal protein L37
('ENSG00000144713', 'ENSG00000171863')	0.8465332039607054	1	RPL32	RPS7	ribosomal protein L32	ribosomal protein S7
('ENSG00000137154', 'ENSG00000145592')	0.8464993505878192	1	RPS6	RPL37	ribosomal protein S6	ribosomal protein L37
('ENSG00000108107', 'ENSG00000109475')	0.846440752166037	1	RPL28	RPL34	ribosomal protein L28	ribosomal protein L34
('ENSG00000108107', 'ENSG00000130255')	0.8464392993249857	1	RPL28	RPL36	ribosomal protein L28	ribosomal protein L36
('ENSG00000138326', 'ENSG00000164587')	0.8464376948167738	1	RPS24	RPS14	ribosomal protein S24	ribosomal protein S14
('ENSG00000137154', 'ENSG00000213741')	0.8463361875740691	1	RPS6	RPS29	ribosomal protein S6	ribosomal protein S29
('ENSG00000156482', 'ENSG00000233927')	0.846268793429346	1	RPL30	RPS28	ribosomal protein L30	ribosomal protein S28
('ENSG00000110700', 'ENSG00000186468')	0.84619470752508	1	RPS13	RPS23	ribosomal protein S13	ribosomal protein S23
('ENSG00000145425', 'ENSG00000162244')	0.8461941673117823	1	RPS3A	RPL29	ribosomal protein S3A	ribosomal protein L29
('ENSG00000198786', 'ENSG00000198888')	0.8461193743629087	1	MT-ND5	MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1
('ENSG00000105372', 'ENSG00000167526')	0.8460693334255718	1	RPS19	RPL13	ribosomal protein S19	ribosomal protein L13
('ENSG00000142937', 'ENSG00000177600')	0.8460222608818313	1	RPS8	RPLP2	ribosomal protein S8	ribosomal protein lateral stalk subunit P2
('ENSG00000142676', 'ENSG00000177600')	0.8460167783130674	1	RPL11	RPLP2	ribosomal protein L11	ribosomal protein lateral stalk subunit P2
('ENSG00000130255', 'ENSG00000198242')	0.8459199027267857	1	RPL36	RPL23A	ribosomal protein L36	ribosomal protein L23a
('ENSG00000105640', 'ENSG00000188846')	0.8458910363353086	1	RPL18A	RPL14	ribosomal protein L18a	ribosomal protein L14
('ENSG00000137154', 'ENSG00000198755')	0.8458774056185678	1	RPS6	RPL10A	ribosomal protein S6	ribosomal protein L10a
('ENSG00000115268', 'ENSG00000198242')	0.8458075446854626	1	RPS15	RPL23A	ribosomal protein S15	ribosomal protein L23a
('ENSG00000148303', 'ENSG00000162244')	0.8458067381119733	1	RPL7A	RPL29	ribosomal protein L7a	ribosomal protein L29
('ENSG00000063177', 'ENSG00000182899')	0.8457686474462792	1	RPL18	RPL35A	ribosomal protein L18	ribosomal protein L35a
('ENSG00000149806', 'ENSG00000177600')	0.8457649804128731	1	FAU	RPLP2	FAU ubiquitin like and ribosomal protein S30 fusion	ribosomal protein lateral stalk subunit P2
('ENSG00000137818', 'ENSG00000156482')	0.8457117473637665	1	RPLP1	RPL30	ribosomal protein lateral stalk subunit P1	ribosomal protein L30
('ENSG00000144713', 'ENSG00000197958')	0.8456444273832194	1	RPL32	RPL12	ribosomal protein L32	ribosomal protein L12
('ENSG00000144713', 'ENSG00000145592')	0.8456068623950573	1	RPL32	RPL37	ribosomal protein L32	ribosomal protein L37
('ENSG00000198034', 'ENSG00000233927')	0.8456004253932311	1	RPS4X	RPS28	ribosomal protein S4 X-linked	ribosomal protein S28
('ENSG00000114391', 'ENSG00000182899')	0.8455696113953824	1	RPL24	RPL35A	ribosomal protein L24	ribosomal protein L35a
('ENSG00000110700', 'ENSG00000233927')	0.8455531079106193	1	RPS13	RPS28	ribosomal protein S13	ribosomal protein S28
('ENSG00000089009', 'ENSG00000115268')	0.8455484412806495	1	RPL6	RPS15	ribosomal protein L6	ribosomal protein S15
('ENSG00000089009', 'ENSG00000143947')	0.8455419310074992	1	RPL6	RPS27A	ribosomal protein L6	ribosomal protein S27a
('ENSG00000142676', 'ENSG00000161016')	0.8455332184852524	1	RPL11	RPL8	ribosomal protein L11	ribosomal protein L8
('ENSG00000177600', 'ENSG00000197958')	0.845499277713509	1	RPLP2	RPL12	ribosomal protein lateral stalk subunit P2	ribosomal protein L12
('ENSG00000089009', 'ENSG00000198034')	0.8454685240183295	1	RPL6	RPS4X	ribosomal protein L6	ribosomal protein S4 X-linked
('ENSG00000063177', 'ENSG00000196531')	0.8454593624257394	0	RPL18	NACA	ribosomal protein L18	nascent polypeptide associated complex subunit alpha
('ENSG00000156482', 'ENSG00000174748')	0.8454321507147171	1	RPL30	RPL15	ribosomal protein L30	ribosomal protein L15
('ENSG00000163682', 'ENSG00000177600')	0.8454064643551266	1	RPL9	RPLP2	ribosomal protein L9	ribosomal protein lateral stalk subunit P2
('ENSG00000161016', 'ENSG00000198034')	0.8453842204964751	1	RPL8	RPS4X	ribosomal protein L8	ribosomal protein S4 X-linked
('ENSG00000142937', 'ENSG00000156482')	0.845279238828962	1	RPS8	RPL30	ribosomal protein S8	ribosomal protein L30
('ENSG00000130255', 'ENSG00000137154')	0.8452132959322005	1	RPL36	RPS6	ribosomal protein L36	ribosomal protein S6
('ENSG00000108298', 'ENSG00000167526')	0.8451215812678491	1	RPL19	RPL13	ribosomal protein L19	ribosomal protein L13
('ENSG00000134871', 'ENSG00000187498')	0.8450340667203585	1	COL4A2	COL4A1	collagen type IV alpha 2 chain	collagen type IV alpha 1 chain
('ENSG00000063177', 'ENSG00000174748')	0.845029844182354	1	RPL18	RPL15	ribosomal protein L18	ribosomal protein L15
('ENSG00000105372', 'ENSG00000177600')	0.8450147371969511	1	RPS19	RPLP2	ribosomal protein S19	ribosomal protein lateral stalk subunit P2
('ENSG00000108107', 'ENSG00000148303')	0.8449631892601388	1	RPL28	RPL7A	ribosomal protein L28	ribosomal protein L7a
('ENSG00000198034', 'ENSG00000198755')	0.8449310487556964	1	RPS4X	RPL10A	ribosomal protein S4 X-linked	ribosomal protein L10a
('ENSG00000145592', 'ENSG00000197756')	0.844922894789835	1	RPL37	RPL37A	ribosomal protein L37	ribosomal protein L37a
('ENSG00000110700', 'ENSG00000188846')	0.8449128296236864	1	RPS13	RPL14	ribosomal protein S13	ribosomal protein L14
('ENSG00000142937', 'ENSG00000162244')	0.8449028389631608	1	RPS8	RPL29	ribosomal protein S8	ribosomal protein L29
('ENSG00000162244', 'ENSG00000198755')	0.844858994589074	1	RPL29	RPL10A	ribosomal protein L29	ribosomal protein L10a
('ENSG00000105640', 'ENSG00000142676')	0.8447805980065554	1	RPL18A	RPL11	ribosomal protein L18a	ribosomal protein L11
('ENSG00000114391', 'ENSG00000162244')	0.8447758778761358	1	RPL24	RPL29	ribosomal protein L24	ribosomal protein L29
('ENSG00000186468', 'ENSG00000188846')	0.8447586027832806	1	RPS23	RPL14	ribosomal protein S23	ribosomal protein L14
('ENSG00000109475', 'ENSG00000198034')	0.8447028945981472	1	RPL34	RPS4X	ribosomal protein L34	ribosomal protein S4 X-linked
('ENSG00000137154', 'ENSG00000186468')	0.8446319136608909	1	RPS6	RPS23	ribosomal protein S6	ribosomal protein S23
('ENSG00000105193', 'ENSG00000182899')	0.8446270139279572	1	RPS16	RPL35A	ribosomal protein S16	ribosomal protein L35a
('ENSG00000145425', 'ENSG00000188846')	0.8446206132374626	1	RPS3A	RPL14	ribosomal protein S3A	ribosomal protein L14
('ENSG00000147403', 'ENSG00000149273')	0.8446142526243032	1	RPL10	RPS3	ribosomal protein L10	ribosomal protein S3
('ENSG00000105640', 'ENSG00000108298')	0.844599336371008	1	RPL18A	RPL19	ribosomal protein L18a	ribosomal protein L19
('ENSG00000177600', 'ENSG00000233927')	0.8445847780385369	1	RPLP2	RPS28	ribosomal protein lateral stalk subunit P2	ribosomal protein S28
('ENSG00000145592', 'ENSG00000186468')	0.8445433255860689	1	RPL37	RPS23	ribosomal protein L37	ribosomal protein S23
('ENSG00000145592', 'ENSG00000149273')	0.8445232865089533	1	RPL37	RPS3	ribosomal protein L37	ribosomal protein S3
('ENSG00000114391', 'ENSG00000198755')	0.8444599382263073	1	RPL24	RPL10A	ribosomal protein L24	ribosomal protein L10a
('ENSG00000115268', 'ENSG00000186468')	0.8444374251267415	1	RPS15	RPS23	ribosomal protein S15	ribosomal protein S23
('ENSG00000089009', 'ENSG00000145425')	0.8444120900528981	1	RPL6	RPS3A	ribosomal protein L6	ribosomal protein S3A
('ENSG00000105640', 'ENSG00000144713')	0.844410255974208	1	RPL18A	RPL32	ribosomal protein L18a	ribosomal protein L32
('ENSG00000137818', 'ENSG00000149273')	0.8444027874163547	1	RPLP1	RPS3	ribosomal protein lateral stalk subunit P1	ribosomal protein S3
('ENSG00000100316', 'ENSG00000109475')	0.8443560428669916	1	RPL3	RPL34	ribosomal protein L3	ribosomal protein L34
('ENSG00000147403', 'ENSG00000177954')	0.8443039103643503	1	RPL10	RPS27	ribosomal protein L10	ribosomal protein S27
('ENSG00000108298', 'ENSG00000147403')	0.8443024381889919	1	RPL19	RPL10	ribosomal protein L19	ribosomal protein L10
('ENSG00000134419', 'ENSG00000163682')	0.844297889173505	1	RPS15A	RPL9	ribosomal protein S15a	ribosomal protein L9
('ENSG00000089009', 'ENSG00000197958')	0.8441877914942448	1	RPL6	RPL12	ribosomal protein L6	ribosomal protein L12
('ENSG00000130255', 'ENSG00000142937')	0.844155052423203	1	RPL36	RPS8	ribosomal protein L36	ribosomal protein S8
('ENSG00000177600', 'ENSG00000198034')	0.8441540272299559	1	RPLP2	RPS4X	ribosomal protein lateral stalk subunit P2	ribosomal protein S4 X-linked
('ENSG00000115268', 'ENSG00000162244')	0.8441036528832693	1	RPS15	RPL29	ribosomal protein S15	ribosomal protein L29
('ENSG00000138326', 'ENSG00000197756')	0.8440957029475863	1	RPS24	RPL37A	ribosomal protein S24	ribosomal protein L37a
('ENSG00000105193', 'ENSG00000164587')	0.8440890171482978	1	RPS16	RPS14	ribosomal protein S16	ribosomal protein S14
('ENSG00000089009', 'ENSG00000149806')	0.8440516076681182	1	RPL6	FAU	ribosomal protein L6	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000130255', 'ENSG00000177600')	0.8440235373737396	1	RPL36	RPLP2	ribosomal protein L36	ribosomal protein lateral stalk subunit P2
('ENSG00000164587', 'ENSG00000198918')	0.8440172810259503	1	RPS14	RPL39	ribosomal protein S14	ribosomal protein L39
('ENSG00000198840', 'ENSG00000198886')	0.8439412641951493	1	MT-ND3	MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4
('ENSG00000108298', 'ENSG00000198755')	0.843871134668938	1	RPL19	RPL10A	ribosomal protein L19	ribosomal protein L10a
('ENSG00000171863', 'ENSG00000198918')	0.8438651187134109	1	RPS7	RPL39	ribosomal protein S7	ribosomal protein L39
('ENSG00000100316', 'ENSG00000198242')	0.8438367747602669	1	RPL3	RPL23A	ribosomal protein L3	ribosomal protein L23a
('ENSG00000105372', 'ENSG00000182899')	0.8437955763016908	1	RPS19	RPL35A	ribosomal protein S19	ribosomal protein L35a
('ENSG00000089009', 'ENSG00000149273')	0.8437905921991078	1	RPL6	RPS3	ribosomal protein L6	ribosomal protein S3
('ENSG00000143947', 'ENSG00000145592')	0.8437810743471942	1	RPS27A	RPL37	ribosomal protein S27a	ribosomal protein L37
('ENSG00000108107', 'ENSG00000198918')	0.8437553816457893	1	RPL28	RPL39	ribosomal protein L28	ribosomal protein L39
('ENSG00000100316', 'ENSG00000115268')	0.8437342081729722	1	RPL3	RPS15	ribosomal protein L3	ribosomal protein S15
('ENSG00000156508', 'ENSG00000167526')	0.8437056134288474	0	EEF1A1	RPL13	eukaryotic translation elongation factor 1 alpha 1	ribosomal protein L13
('ENSG00000122406', 'ENSG00000204628')	0.8436720977137493	1	RPL5	RACK1	ribosomal protein L5	receptor for activated C kinase 1
('ENSG00000168028', 'ENSG00000198755')	0.8436451902403175	1	RPSA	RPL10A	ribosomal protein SA	ribosomal protein L10a
('ENSG00000112306', 'ENSG00000182899')	0.8435975775281574	1	RPS12	RPL35A	ribosomal protein S12	ribosomal protein L35a
('ENSG00000115268', 'ENSG00000233927')	0.8435481105253149	1	RPS15	RPS28	ribosomal protein S15	ribosomal protein S28
('ENSG00000071082', 'ENSG00000147604')	0.8435316403512991	1	RPL31	RPL7	ribosomal protein L31	ribosomal protein L7
('ENSG00000105193', 'ENSG00000109475')	0.8434461518390267	1	RPS16	RPL34	ribosomal protein S16	ribosomal protein L34
('ENSG00000163682', 'ENSG00000198918')	0.8434149639854679	1	RPL9	RPL39	ribosomal protein L9	ribosomal protein L39
('ENSG00000105372', 'ENSG00000137154')	0.843328668774795	1	RPS19	RPS6	ribosomal protein S19	ribosomal protein S6
('ENSG00000115268', 'ENSG00000177600')	0.8432781762335573	1	RPS15	RPLP2	ribosomal protein S15	ribosomal protein lateral stalk subunit P2
('ENSG00000136942', 'ENSG00000198755')	0.8432652409281065	1	RPL35	RPL10A	ribosomal protein L35	ribosomal protein L10a
('ENSG00000115268', 'ENSG00000130255')	0.8431766417078029	1	RPS15	RPL36	ribosomal protein S15	ribosomal protein L36
('ENSG00000162244', 'ENSG00000186468')	0.8431462161303577	1	RPL29	RPS23	ribosomal protein L29	ribosomal protein S23
('ENSG00000198888', 'ENSG00000198938')	0.8431276862943049	1	MT-ND1	MT-CO3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1	mitochondrially encoded cytochrome c oxidase III
('ENSG00000063177', 'ENSG00000164587')	0.8430915735950627	1	RPL18	RPS14	ribosomal protein L18	ribosomal protein S14
('ENSG00000063177', 'ENSG00000130255')	0.8430904766389956	1	RPL18	RPL36	ribosomal protein L18	ribosomal protein L36
('ENSG00000105193', 'ENSG00000108298')	0.8430171459563657	1	RPS16	RPL19	ribosomal protein S16	ribosomal protein L19
('ENSG00000105372', 'ENSG00000112306')	0.8430170396600751	1	RPS19	RPS12	ribosomal protein S19	ribosomal protein S12
('ENSG00000188846', 'ENSG00000198242')	0.8430011958782153	1	RPL14	RPL23A	ribosomal protein L14	ribosomal protein L23a
('ENSG00000110700', 'ENSG00000112306')	0.8429871245735047	1	RPS13	RPS12	ribosomal protein S13	ribosomal protein S12
('ENSG00000108298', 'ENSG00000145592')	0.8429312242181721	1	RPL19	RPL37	ribosomal protein L19	ribosomal protein L37
('ENSG00000168028', 'ENSG00000204628')	0.8429034927668428	1	RPSA	RACK1	ribosomal protein SA	receptor for activated C kinase 1
('ENSG00000063177', 'ENSG00000114391')	0.8428863769642635	1	RPL18	RPL24	ribosomal protein L18	ribosomal protein L24
('ENSG00000108107', 'ENSG00000161016')	0.8428824858035825	1	RPL28	RPL8	ribosomal protein L28	ribosomal protein L8
('ENSG00000196126', 'ENSG00000223865')	0.8428551694714822	1	HLA-DRB1	HLA-DPB1	major histocompatibility complex, class II, DR beta 1	major histocompatibility complex, class II, DP beta 1
('ENSG00000089009', 'ENSG00000171858')	0.8428550750150243	1	RPL6	RPS21	ribosomal protein L6	ribosomal protein S21
('ENSG00000083845', 'ENSG00000171863')	0.8428545018093702	1	RPS5	RPS7	ribosomal protein S5	ribosomal protein S7
('ENSG00000138326', 'ENSG00000188846')	0.8428374281228017	1	RPS24	RPL14	ribosomal protein S24	ribosomal protein L14
('ENSG00000145592', 'ENSG00000171858')	0.8428246323396855	1	RPL37	RPS21	ribosomal protein L37	ribosomal protein S21
('ENSG00000188846', 'ENSG00000204628')	0.8428182875903497	1	RPL14	RACK1	ribosomal protein L14	receptor for activated C kinase 1
('ENSG00000177954', 'ENSG00000182899')	0.8427267787559308	1	RPS27	RPL35A	ribosomal protein S27	ribosomal protein L35a
('ENSG00000148303', 'ENSG00000197958')	0.842671646368829	1	RPL7A	RPL12	ribosomal protein L7a	ribosomal protein L12
('ENSG00000137154', 'ENSG00000197756')	0.8425802841189194	1	RPS6	RPL37A	ribosomal protein S6	ribosomal protein L37a
('ENSG00000174748', 'ENSG00000198755')	0.8425720283690052	1	RPL15	RPL10A	ribosomal protein L15	ribosomal protein L10a
('ENSG00000063177', 'ENSG00000156482')	0.8425719137072072	1	RPL18	RPL30	ribosomal protein L18	ribosomal protein L30
('ENSG00000105640', 'ENSG00000109475')	0.8425632852475379	1	RPL18A	RPL34	ribosomal protein L18a	ribosomal protein L34
('ENSG00000083845', 'ENSG00000100316')	0.842464017377027	1	RPS5	RPL3	ribosomal protein S5	ribosomal protein L3
('ENSG00000108107', 'ENSG00000134419')	0.842375804938276	1	RPL28	RPS15A	ribosomal protein L28	ribosomal protein S15a
('ENSG00000105193', 'ENSG00000114391')	0.8423682706733785	1	RPS16	RPL24	ribosomal protein S16	ribosomal protein L24
('ENSG00000105193', 'ENSG00000198034')	0.8423147697493059	1	RPS16	RPS4X	ribosomal protein S16	ribosomal protein S4 X-linked
('ENSG00000174748', 'ENSG00000177954')	0.8423087462753223	1	RPL15	RPS27	ribosomal protein L15	ribosomal protein S27
('ENSG00000164587', 'ENSG00000231500')	0.8422890204553504	1	RPS14	RPS18	ribosomal protein S14	ribosomal protein S18
('ENSG00000137154', 'ENSG00000137818')	0.8422860278635249	1	RPS6	RPLP1	ribosomal protein S6	ribosomal protein lateral stalk subunit P1
('ENSG00000063177', 'ENSG00000149806')	0.8422613147914905	1	RPL18	FAU	ribosomal protein L18	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000112306', 'ENSG00000177954')	0.8422389826494868	1	RPS12	RPS27	ribosomal protein S12	ribosomal protein S27
('ENSG00000105193', 'ENSG00000130255')	0.842216922482736	1	RPS16	RPL36	ribosomal protein S16	ribosomal protein L36
('ENSG00000063177', 'ENSG00000198034')	0.8422086673390384	1	RPL18	RPS4X	ribosomal protein L18	ribosomal protein S4 X-linked
('ENSG00000108298', 'ENSG00000198242')	0.842110391179246	1	RPL19	RPL23A	ribosomal protein L19	ribosomal protein L23a
('ENSG00000134419', 'ENSG00000162244')	0.8420849273025561	1	RPS15A	RPL29	ribosomal protein S15a	ribosomal protein L29
('ENSG00000177600', 'ENSG00000186468')	0.8420359953210411	1	RPLP2	RPS23	ribosomal protein lateral stalk subunit P2	ribosomal protein S23
('ENSG00000130255', 'ENSG00000171858')	0.8420049161042406	1	RPL36	RPS21	ribosomal protein L36	ribosomal protein S21
('ENSG00000162244', 'ENSG00000182899')	0.8419981993819333	1	RPL29	RPL35A	ribosomal protein L29	ribosomal protein L35a
('ENSG00000100316', 'ENSG00000142937')	0.8419874980722043	1	RPL3	RPS8	ribosomal protein L3	ribosomal protein S8
('ENSG00000112306', 'ENSG00000145592')	0.8419781509440568	1	RPS12	RPL37	ribosomal protein S12	ribosomal protein L37
('ENSG00000108298', 'ENSG00000188846')	0.8419546026814246	1	RPL19	RPL14	ribosomal protein L19	ribosomal protein L14
('ENSG00000105193', 'ENSG00000161016')	0.8417961674093769	1	RPS16	RPL8	ribosomal protein S16	ribosomal protein L8
('ENSG00000142937', 'ENSG00000147403')	0.8417725282735958	1	RPS8	RPL10	ribosomal protein S8	ribosomal protein L10
('ENSG00000083845', 'ENSG00000089009')	0.8417465656928104	1	RPS5	RPL6	ribosomal protein S5	ribosomal protein L6
('ENSG00000115268', 'ENSG00000229117')	0.8417024920021228	1	RPS15	RPL41	ribosomal protein S15	ribosomal protein L41
('ENSG00000063177', 'ENSG00000168028')	0.8417010017203747	1	RPL18	RPSA	ribosomal protein L18	ribosomal protein SA
('ENSG00000142676', 'ENSG00000163682')	0.8416339228129897	1	RPL11	RPL9	ribosomal protein L11	ribosomal protein L9
('ENSG00000115268', 'ENSG00000161016')	0.8415515371616366	1	RPS15	RPL8	ribosomal protein S15	ribosomal protein L8
('ENSG00000147403', 'ENSG00000233927')	0.8415398400896494	1	RPL10	RPS28	ribosomal protein L10	ribosomal protein S28
('ENSG00000108107', 'ENSG00000145592')	0.841531306380351	1	RPL28	RPL37	ribosomal protein L28	ribosomal protein L37
('ENSG00000108107', 'ENSG00000162244')	0.8414978956589435	1	RPL28	RPL29	ribosomal protein L28	ribosomal protein L29
('ENSG00000161016', 'ENSG00000204628')	0.8414939871580039	1	RPL8	RACK1	ribosomal protein L8	receptor for activated C kinase 1
('ENSG00000162244', 'ENSG00000204628')	0.8414888376291738	1	RPL29	RACK1	ribosomal protein L29	receptor for activated C kinase 1
('ENSG00000137818', 'ENSG00000229117')	0.8414121678405342	1	RPLP1	RPL41	ribosomal protein lateral stalk subunit P1	ribosomal protein L41
