,Gene_1,Gene_2,Similarity,pair_type
8602,CCDC103,CEP135,0.45,positive-positive
8603,CCDC103,CEP250,0.4074074074074074,positive-positive
8604,CCDC103,CROCC,0.5277777777777778,positive-positive
8605,CCDC103,CRB3,0.28,positive-positive
8606,CCDC103,CTNNB1,0.5128205128205128,positive-positive
8607,CCDC103,C21orf2,0.375,positive-positive
8608,CCDC103,DNAAF1,0.3150684931506849,positive-positive
8609,CCDC103,DNAAF3,0.4,positive-positive
8610,CCDC103,DCDC2,0.5294117647058824,positive-positive
8611,CCDC103,DISC1,0.36,positive-positive
8612,CCDC103,DNAI1,0.3181818181818182,positive-positive
8613,CCDC103,DNAI2,0.375,positive-positive
8614,CCDC103,DNAL1,0.3492063492063492,positive-positive
8615,CCDC103,DPCD,0.3404255319148936,positive-positive
8616,CCDC103,DPYSL2,0.27586206896551724,positive-positive
8617,CCDC103,DRC1,0.3559322033898305,positive-positive
8618,CCDC103,DRD1,0.48484848484848486,positive-positive
8619,CCDC103,DRD2,0.34285714285714286,positive-positive
8620,CCDC103,DRD5,0.3888888888888889,positive-positive
8621,CCDC103,DVL1,0.425,positive-positive
8622,CCDC103,DNAH10,0.3548387096774194,positive-positive
8623,CCDC103,DNAH11,0.25,positive-positive
8624,CCDC103,DNAH1,0.3333333333333333,positive-positive
8625,CCDC103,DNAH2,0.3793103448275862,positive-positive
8626,CCDC103,DNAH5,0.35384615384615387,positive-positive
8627,CCDC103,DNAH6,0.3333333333333333,positive-positive
8628,CCDC103,DYNC2H1,0.36507936507936506,positive-positive
8629,CCDC103,DYNLT1,0.32,positive-positive
8630,CCDC103,DYX1C1,0.4,positive-positive
8631,CCDC103,EFHC1,0.35294117647058826,positive-positive
8632,CCDC103,EVC,0.38461538461538464,positive-positive
8633,CCDC103,EXOC6B,0.3333333333333333,positive-positive
8634,CCDC103,EXOC3,0.3333333333333333,positive-positive
8635,CCDC103,EXOC4,0.359375,positive-positive
8636,CCDC103,EXOC6,0.3384615384615385,positive-positive
8637,CCDC103,EXOC5,0.32857142857142857,positive-positive
8638,CCDC103,FAM161A,0.5517241379310345,positive-positive
8639,CCDC103,FBF1,0.5185185185185185,positive-positive
8640,CCDC103,FLNA,0.4489795918367347,positive-positive
8641,CCDC103,FOPNL,0.3673469387755102,positive-positive
8642,CCDC103,FOXJ1,0.46511627906976744,positive-positive
8643,CCDC103,WDPCP,0.5277777777777778,positive-positive
8644,CCDC103,RPGRIP1L,0.425,positive-positive
8645,CCDC103,FUZ,0.4857142857142857,positive-positive
8646,CCDC103,GAS8,0.35384615384615387,positive-positive
8647,CCDC103,TUBGCP2,0.2804878048780488,positive-positive
8648,CCDC103,TUBGCP4,0.3442622950819672,positive-positive
8649,CCDC103,TUBGCP3,0.24468085106382978,positive-positive
8650,CCDC103,TUBGCP5,0.46511627906976744,positive-positive
8651,CCDC103,TUBGCP6,0.5,positive-positive
8652,CCDC103,GLI1,0.42857142857142855,positive-positive
8653,CCDC103,GLI2,0.4523809523809524,positive-positive
8654,CCDC103,GLI3,0.46511627906976744,positive-positive
8655,CCDC103,GLIS2,0.3939393939393939,positive-positive
8656,CCDC103,GPR161,0.5,positive-positive
8657,CCDC103,GPR98,0.6206896551724138,positive-positive
8658,CCDC103,GSK3B,0.22772277227722773,positive-positive
8659,CCDC103,HAP1,0.28,positive-positive
8660,CCDC103,HTT,0.425531914893617,positive-positive
8661,CCDC103,HEATR2,0.40350877192982454,positive-positive
8662,CCDC103,HNF1B,0.4642857142857143,positive-positive
8663,CCDC103,HSPA8,0.21359223300970873,positive-positive
8664,CCDC103,HYDIN,0.36666666666666664,positive-positive
8665,CCDC103,HYLS1,0.56,positive-positive
8666,CCDC103,DNALI1,0.359375,positive-positive
8667,CCDC103,IFT122,0.3333333333333333,positive-positive
8668,CCDC103,IFT140,0.3283582089552239,positive-positive
8669,CCDC103,IFT172,0.3235294117647059,positive-positive
8670,CCDC103,IFT20,0.375,positive-positive
8671,CCDC103,IFT22,0.41509433962264153,positive-positive
8672,CCDC103,HSPB11,0.4722222222222222,positive-positive
8673,CCDC103,IFT27,0.4222222222222222,positive-positive
8674,CCDC103,IFT46,0.3484848484848485,positive-positive
8675,CCDC103,IFT52,0.3235294117647059,positive-positive
8676,CCDC103,IFT43,0.6129032258064516,positive-positive
8677,CCDC103,IFT57,0.375,positive-positive
8678,CCDC103,IFT80,0.359375,positive-positive
8679,CCDC103,IFT74,0.40384615384615385,positive-positive
8680,CCDC103,IFT81,0.3442622950819672,positive-positive
8681,CCDC103,IFT88,0.32857142857142857,positive-positive
8682,CCDC103,INPP5E,0.44680851063829785,positive-positive
8683,CCDC103,INTU,0.5714285714285714,positive-positive
8684,CCDC103,INVS,0.40540540540540543,positive-positive
8685,CCDC103,IQCB1,0.6296296296296297,positive-positive
8686,CCDC103,JADE1,0.4166666666666667,positive-positive
8687,CCDC103,AK7,0.45098039215686275,positive-positive
8688,CCDC103,AK8,0.4,positive-positive
8689,CCDC103,KIF19,0.328125,positive-positive
8690,CCDC103,KIF17,0.34,positive-positive
8691,CCDC103,KIF24,0.2033898305084746,positive-positive
8692,CCDC103,KIF3B,0.3333333333333333,positive-positive
8693,CCDC103,KIF3A,0.3188405797101449,positive-positive
8694,CCDC103,KIF3C,0.26153846153846155,positive-positive
8695,CCDC103,KIF27,0.40540540540540543,positive-positive
8696,CCDC103,KIF7,0.29411764705882354,positive-positive
8697,CCDC103,DNAAF2,0.38181818181818183,positive-positive
8698,CCDC103,EVC2,0.4444444444444444,positive-positive
8699,CCDC103,LCA5,0.6071428571428571,positive-positive
8700,CCDC103,PAFAH1B1,0.31746031746031744,positive-positive
8701,CCDC103,LZTFL1,0.5,positive-positive
8702,CCDC103,MAK,0.275,positive-positive
8703,CCDC103,MAL,0.46153846153846156,positive-positive
8704,CCDC103,MAPRE1,0.22916666666666666,positive-positive
8705,CCDC103,MCHR1,0.4444444444444444,positive-positive
8706,CCDC103,MDM1,0.46153846153846156,positive-positive
8707,CCDC103,TRAF3IP1,0.3709677419354839,positive-positive
8708,CCDC103,MKKS,0.6551724137931034,positive-positive
8709,CCDC103,MKS1,0.4166666666666667,positive-positive
8710,CCDC103,TMEM67,0.3559322033898305,positive-positive
8711,CCDC103,MLF1,0.5294117647058824,positive-positive
8712,CCDC103,MNS1,0.4418604651162791,positive-positive
8713,CCDC103,MYO15A,0.3617021276595745,positive-positive
8714,CCDC103,MYO7A,0.425531914893617,positive-positive
8715,CCDC103,NME5,0.4791666666666667,positive-positive
8716,CCDC103,NME7,0.3384615384615385,positive-positive
8717,CCDC103,NEK1,0.2898550724637681,positive-positive
8718,CCDC103,NEK2,0.32786885245901637,positive-positive
8719,CCDC103,NEK4,0.37037037037037035,positive-positive
8720,CCDC103,NEK8,0.3958333333333333,positive-positive
8721,CCDC103,NINL,0.43333333333333335,positive-positive
8722,CCDC103,NIN,0.5185185185185185,positive-positive
8723,CCDC103,NOTO,0.375,positive-positive
8724,CCDC103,NPHP1,0.4838709677419355,positive-positive
8725,CCDC103,NPHP3,0.3389830508474576,positive-positive
8726,CCDC103,NPHP4,0.41304347826086957,positive-positive
8727,CCDC103,NUP214,0.36,positive-positive
8728,CCDC103,NUP37,0.4722222222222222,positive-positive
8729,CCDC103,NUP35,0.41509433962264153,positive-positive
8730,CCDC103,NUP62,0.3283582089552239,positive-positive
8731,CCDC103,NUP93,0.3150684931506849,positive-positive
8732,CCDC103,OCRL,0.3194444444444444,positive-positive
8733,CCDC103,ODF2,0.5666666666666667,positive-positive
8734,CCDC103,OFD1,0.4594594594594595,positive-positive
8735,CCDC103,ORC1,0.24742268041237114,positive-positive
8736,CCDC103,PACRG,0.375,positive-positive
8737,CCDC103,PARD6A,0.4090909090909091,positive-positive
8738,CCDC103,PARD3,0.475,positive-positive
8739,CCDC103,PCDH15,0.42424242424242425,positive-positive
8740,CCDC103,PCM1,0.6428571428571429,positive-positive
8741,CCDC103,PDE6D,0.4230769230769231,positive-positive
8742,CCDC103,PDZD7,0.4482758620689655,positive-positive
8743,CCDC103,PIBF1,0.43902439024390244,positive-positive
8744,CCDC103,PKD1L1,0.4230769230769231,positive-positive
8745,CCDC103,PKD1,0.4482758620689655,positive-positive
8746,CCDC103,PKD2,0.5121951219512195,positive-positive
8747,CCDC103,PKHD1,0.3333333333333333,positive-positive
8748,CCDC103,PLK1,0.26744186046511625,positive-positive
8749,CCDC103,POC1A,0.39344262295081966,positive-positive
8750,CCDC103,PTCH1,0.4444444444444444,positive-positive
8751,CCDC103,BBS9,0.4074074074074074,positive-positive
8752,CCDC103,PTPDC1,0.3684210526315789,positive-positive
8753,CCDC103,RAB17,0.4,positive-positive
8754,CCDC103,RAB23,0.39622641509433965,positive-positive
8755,CCDC103,RAB3IP,0.5135135135135135,positive-positive
8756,CCDC103,RAB8A,0.2948717948717949,positive-positive
8757,CCDC103,RANBP1,0.3,positive-positive
8758,CCDC103,RAN,0.20952380952380953,positive-positive
8759,CCDC103,RAB11A,0.22772277227722773,positive-positive
8760,CCDC103,RAB11FIP3,0.41025641025641024,positive-positive
8761,CCDC103,RFX3,0.42857142857142855,positive-positive
8762,CCDC103,RILPL1,0.46153846153846156,positive-positive
8763,CCDC103,RILPL2,0.46153846153846156,positive-positive
8764,CCDC103,ROPN1L,0.6764705882352942,positive-positive
8765,CCDC103,RP1,0.48148148148148145,positive-positive
8766,CCDC103,RPGRIP1,0.4444444444444444,positive-positive
8767,CCDC103,RPGR,0.48717948717948717,positive-positive
8768,CCDC103,RSPH4A,0.3684210526315789,positive-positive
8769,CCDC103,RSPH3,0.36065573770491804,positive-positive
8770,CCDC103,RSPH9,0.4107142857142857,positive-positive
8771,CCDC103,RSPH1,0.3898305084745763,positive-positive
8772,CCDC103,RTTN,0.5454545454545454,positive-positive
8773,CCDC103,SLC47A2,0.21212121212121213,positive-positive
8774,CCDC103,SASS6,0.3,positive-positive
8775,CCDC103,SCLT1,0.5,positive-positive
8776,CCDC103,SDCCAG8,0.5555555555555556,positive-positive
8777,CCDC103,POMK,0.5,positive-positive
8778,CCDC103,SHH,0.40540540540540543,positive-positive
8779,CCDC103,SMO,0.4444444444444444,positive-positive
8780,CCDC103,SNAP25,0.44,positive-positive
8781,CCDC103,SNX10,0.4444444444444444,positive-positive
8782,CCDC103,SPA17,0.5185185185185185,positive-positive
8783,CCDC103,SPAG6,0.3870967741935484,positive-positive
8784,CCDC103,SPATA7,0.5,positive-positive
8785,CCDC103,SPEF2,0.43478260869565216,positive-positive
8786,CCDC103,SPAG16,0.3090909090909091,positive-positive
8787,CCDC103,SPAG17,0.5757575757575758,positive-positive
8788,CCDC103,SSNA1,0.40350877192982454,positive-positive
8789,CCDC103,SSTR3,0.36363636363636365,positive-positive
8790,CCDC103,STK38L,0.24175824175824176,positive-positive
8791,CCDC103,STIL,0.5925925925925926,positive-positive
8792,CCDC103,STK36,0.3333333333333333,positive-positive
8793,CCDC103,STOML3,0.3111111111111111,positive-positive
8794,CCDC103,STX3,0.59375,positive-positive
8795,CCDC103,SUFU,0.5405405405405406,positive-positive
8796,CCDC103,SYNE2,0.4838709677419355,positive-positive
8797,CCDC103,TUBA1A,0.22,positive-positive
8798,CCDC103,TUBA1C,0.21782178217821782,positive-positive
8799,CCDC103,TUBA4A,0.16483516483516483,positive-positive
8800,CCDC103,TUBB2A,0.12631578947368421,positive-positive
8801,CCDC103,TUBB2B,0.15789473684210525,positive-positive
8802,CCDC103,TUBB3,0.10227272727272728,positive-positive
8803,CCDC103,TBC1D30,0.5526315789473685,positive-positive
8804,CCDC103,TBC1D7,0.5142857142857142,positive-positive
8805,CCDC103,TUBE1,0.38333333333333336,positive-positive
8806,CCDC103,TCTN3,0.3888888888888889,positive-positive
8807,CCDC103,TCTN2,0.48148148148148145,positive-positive
8808,CCDC103,TCTN1,0.4444444444444444,positive-positive
8809,CCDC103,TEKT2,0.5142857142857142,positive-positive
8810,CCDC103,TEKT4,0.5,positive-positive
8811,CCDC103,TEKT5,0.38235294117647056,positive-positive
8812,CCDC103,LRRC6,0.3181818181818182,positive-positive
8813,CCDC103,TMEM138,0.48484848484848486,positive-positive
8814,CCDC103,TMEM216,0.45161290322580644,positive-positive
8815,CCDC103,TMEM231,0.43902439024390244,positive-positive
8816,CCDC103,TMEM237,0.4444444444444444,positive-positive
8817,CCDC103,TNPO1,0.24731182795698925,positive-positive
8818,CCDC103,NGFR,0.5357142857142857,positive-positive
8819,CCDC103,TOPORS,0.4222222222222222,positive-positive
8820,CCDC103,TRAPPC10,0.36666666666666664,positive-positive
8821,CCDC103,TRAPPC3,0.23469387755102042,positive-positive
8822,CCDC103,TRAPPC9,0.33962264150943394,positive-positive
8823,CCDC103,TPPP2,0.3055555555555556,positive-positive
8824,CCDC103,TRIM32,0.37037037037037035,positive-positive
8825,CCDC103,TRIP11,0.5135135135135135,positive-positive
8826,CCDC103,TTC21B,0.34328358208955223,positive-positive
8827,CCDC103,TTC30A,0.30985915492957744,positive-positive
8828,CCDC103,TTC30B,0.30985915492957744,positive-positive
8829,CCDC103,TTC12,0.5555555555555556,positive-positive
8830,CCDC103,TTBK2,0.425531914893617,positive-positive
8831,CCDC103,TTC26,0.3384615384615385,positive-positive
8832,CCDC103,TTC29,0.6296296296296297,positive-positive
8833,CCDC103,TTC8,0.38333333333333336,positive-positive
8834,CCDC103,TTK,0.25,positive-positive
8835,CCDC103,TTLL3,0.41304347826086957,positive-positive
8836,CCDC103,TTLL6,0.2916666666666667,positive-positive
8837,CCDC103,TTLL9,0.35714285714285715,positive-positive
8838,CCDC103,TULP1,0.27419354838709675,positive-positive
8839,CCDC103,TULP3,0.3125,positive-positive
8840,CCDC103,NME8,0.5833333333333334,positive-positive
8841,CCDC103,ULK4,0.32142857142857145,positive-positive
8842,CCDC103,USH1G,0.5142857142857142,positive-positive
8843,CCDC103,USH2A,0.6,positive-positive
8844,CCDC103,USH1C,0.5,positive-positive
8845,CCDC103,VDAC3,0.4074074074074074,positive-positive
8846,CCDC103,VHL,0.4,positive-positive
8847,CCDC103,WDR19,0.328125,positive-positive
8848,CCDC103,WDR35,0.35294117647058826,positive-positive
8849,CCDC103,WDR60,0.39215686274509803,positive-positive
8850,CCDC103,WDR78,0.3103448275862069,positive-positive
8851,CCDC103,DFNB31,0.5428571428571428,positive-positive
8852,CCDC103,XPNPEP3,0.32,positive-positive
8853,CCDC103,RP2,0.3728813559322034,positive-positive
8854,CCDC103,ZNF423,0.36363636363636365,positive-positive
8855,CCDC103,CCDC151,0.4888888888888889,positive-positive
8856,CCDC103,UNC119B,0.3508771929824561,positive-positive
8857,CCDC103,PROM1,0.5675675675675675,positive-positive
8858,CCDC103,CABYR,0.32,positive-positive
8859,CCDC103,AKAP3,0.3333333333333333,positive-positive
8860,CCDC103,SNAP29,0.4878048780487805,positive-positive
8861,CCDC103,UMOD,0.4444444444444444,positive-positive
8862,CCDC103,RHO,0.5333333333333333,positive-positive
8863,CCDC103,GNAT1,0.2916666666666667,positive-positive
8864,CCDC103,PRKACA,0.23255813953488372,positive-positive
8865,CCDC103,GNAT2,0.3404255319148936,positive-positive
8866,CCDC103,ARL2,0.23404255319148937,positive-positive
8867,CCDC103,SCNN1A,0.4375,positive-positive
8868,CCDC103,RAB15,0.5384615384615384,positive-positive
8869,CCDC103,TAS2R43,0.36,positive-positive
8870,CCDC103,RAB10,0.23684210526315788,positive-positive
8871,CCDC103,RAB14,0.3333333333333333,positive-positive
8872,CCDC103,TBCC,0.3026315789473684,positive-positive
8873,CCDC103,AKAP4,0.34615384615384615,positive-positive
8874,CCDC103,TCTEX1D4,0.2962962962962963,positive-positive
8875,CCDC103,ARMC4,0.4339622641509434,positive-positive
8876,CCDC103,CEP162,0.59375,positive-positive
8877,CCDC103,AGBL2,0.3508771929824561,positive-positive
8878,CCDC103,AGBL4,0.3877551020408163,positive-positive
8879,CCDC103,CCSAP,0.37037037037037035,positive-positive
8880,CCDC103,DZIP1,0.5714285714285714,positive-positive
8881,CCDC103,DZIP1L,0.43902439024390244,positive-positive
8882,CCDC103,PGAM4,0.16216216216216217,positive-positive
8883,CCDC103,POC1B,0.31666666666666665,positive-positive
8884,CCDC103,DNAH7,0.31746031746031744,positive-positive
8885,CCDC103,HAVCR1,0.375,positive-positive
8886,CCDC103,C5orf30,0.4074074074074074,positive-positive
8887,CCDC103,MARK4,0.2833333333333333,positive-positive
8888,CCDC103,CEP19,0.6,positive-positive
8889,CCDC103,ADCY10,0.34615384615384615,positive-positive
8890,CCDC103,KIAA0586,0.44,positive-positive
8891,CCDC103,OXCT2,0.22727272727272727,positive-positive
8892,CCDC103,ROPN1B,0.5,positive-positive
8893,CCDC103,PTPN23,0.3333333333333333,positive-positive
8894,CCDC103,EHD1,0.28169014084507044,positive-positive
8895,CCDC103,SPTBN5,0.40540540540540543,positive-positive
8896,CCDC103,DNAH9,0.3230769230769231,positive-positive
8897,CCDC103,EHD3,0.3380281690140845,positive-positive
8898,CCDC103,PKD2L1,0.3953488372093023,positive-positive
8899,CCDC103,ICK,0.275,positive-positive
8900,CCDC103,SSX2IP,0.5294117647058824,positive-positive
8901,CCDC103,ATP6V1D,0.22115384615384615,positive-positive
8902,CCDC103,CFAP20,0.2948717948717949,positive-positive
8903,CCDC103,BBIP1,0.4074074074074074,positive-positive
8904,CCDC103,MCIDAS,0.375,positive-positive
8905,CCDC103,ABLIM1,0.5,positive-positive
8906,CCDC103,ZMYND10,0.359375,positive-positive
8907,CCDC103,ABLIM3,0.5277777777777778,positive-positive
8908,CCDC103,PCNT,0.5172413793103449,positive-positive
8909,CCDC103,CCNO,0.3333333333333333,positive-positive
8910,CCDC103,CSNK1D,0.2268041237113402,positive-positive
8911,CCDC103,ACTR2,0.2926829268292683,positive-positive
8912,CCDC103,RAB1A,0.23,positive-positive
8913,CCDC103,FNBP1L,0.45454545454545453,positive-positive
8914,CCDC103,CATIP,0.5517241379310345,positive-positive
8915,CCDC103,CCDC13,0.4878048780487805,positive-positive
8916,CCDC103,RAB8B,0.28205128205128205,positive-positive
8917,CCDC103,TTC17,0.4878048780487805,positive-positive
8918,CCDC103,CCDC113,0.375,positive-positive
8919,CCDC103,C5orf42,0.5384615384615384,positive-positive
8920,CCDC103,AVIL,0.3484848484848485,positive-positive
8921,CCDC103,GSN,0.328125,positive-positive
8922,CCDC103,ACTR3,0.27380952380952384,positive-positive
8923,CCDC103,PARVA,0.5,positive-positive
8924,CCDC103,PLA2G3,0.45714285714285713,positive-positive
8925,CCDC114,CCDC28B,0.25,positive-positive
8926,CCDC114,CCDC37,0.3269230769230769,positive-positive
8927,CCDC114,CCDC40,0.39285714285714285,positive-positive
8928,CCDC114,CCDC39,0.36666666666666664,positive-positive
8929,CCDC114,CEP104,0.3484848484848485,positive-positive
8930,CCDC114,CEP164,0.32608695652173914,positive-positive
8931,CCDC114,CEP290,0.2978723404255319,positive-positive
8932,CCDC114,CENPJ,0.359375,positive-positive
8933,CCDC114,CEP41,0.27450980392156865,positive-positive
8934,CCDC114,CEP72,0.2857142857142857,positive-positive
8935,CCDC114,CEP83,0.21212121212121213,positive-positive
8936,CCDC114,CEP89,0.21052631578947367,positive-positive
8937,CCDC114,CEP97,0.3023255813953488,positive-positive
8938,CCDC114,C8orf37,0.3783783783783784,positive-positive
8939,CCDC114,CLDN2,0.26666666666666666,positive-positive
8940,CCDC114,CLUAP1,0.3333333333333333,positive-positive
8941,CCDC114,CNGA2,0.3103448275862069,positive-positive
8942,CCDC114,CNGA4,0.3137254901960784,positive-positive
8943,CCDC114,CNGB1,0.35555555555555557,positive-positive
8944,CCDC114,CCP110,0.2,positive-positive
8945,CCDC114,CEP131,0.40425531914893614,positive-positive
8946,CCDC114,CEP135,0.43902439024390244,positive-positive
8947,CCDC114,CEP250,0.3,positive-positive
8948,CCDC114,CROCC,0.3023255813953488,positive-positive
8949,CCDC114,CRB3,0.2222222222222222,positive-positive
8950,CCDC114,CTNNB1,0.30434782608695654,positive-positive
8951,CCDC114,C21orf2,0.3448275862068966,positive-positive
8952,CCDC114,DNAAF1,0.3472222222222222,positive-positive
8953,CCDC114,DNAAF3,0.39215686274509803,positive-positive
8954,CCDC114,DCDC2,0.2619047619047619,positive-positive
8955,CCDC114,DISC1,0.25,positive-positive
8956,CCDC114,DNAI1,0.35384615384615387,positive-positive
8957,CCDC114,DNAI2,0.36923076923076925,positive-positive
8958,CCDC114,DNAL1,0.34375,positive-positive
8959,CCDC114,DPCD,0.3333333333333333,positive-positive
8960,CCDC114,DPYSL2,0.29310344827586204,positive-positive
8961,CCDC114,DRC1,0.39655172413793105,positive-positive
8962,CCDC114,DRD1,0.25,positive-positive
8963,CCDC114,DRD2,0.2972972972972973,positive-positive
8964,CCDC114,DRD5,0.24390243902439024,positive-positive
8965,CCDC114,DVL1,0.2608695652173913,positive-positive
8966,CCDC114,DNAH10,0.3492063492063492,positive-positive
8967,CCDC114,DNAH11,0.35714285714285715,positive-positive
8968,CCDC114,DNAH1,0.3508771929824561,positive-positive
8969,CCDC114,DNAH2,0.35,positive-positive
8970,CCDC114,DNAH5,0.390625,positive-positive
8971,CCDC114,DNAH6,0.35,positive-positive
8972,CCDC114,DYNC2H1,0.2608695652173913,positive-positive
8973,CCDC114,DYNLT1,0.3333333333333333,positive-positive
8974,CCDC114,DYX1C1,0.36538461538461536,positive-positive
8975,CCDC114,EFHC1,0.32857142857142857,positive-positive
8976,CCDC114,EVC,0.23333333333333334,positive-positive
8977,CCDC114,EXOC6B,0.25675675675675674,positive-positive
8978,CCDC114,EXOC3,0.25862068965517243,positive-positive
8979,CCDC114,EXOC4,0.2571428571428571,positive-positive
8980,CCDC114,EXOC6,0.2222222222222222,positive-positive
8981,CCDC114,EXOC5,0.25333333333333335,positive-positive
8982,CCDC114,FAM161A,0.2777777777777778,positive-positive
8983,CCDC114,FBF1,0.2,positive-positive
8984,CCDC114,FLNA,0.2857142857142857,positive-positive
8985,CCDC114,FOPNL,0.2830188679245283,positive-positive
8986,CCDC114,FOXJ1,0.20754716981132076,positive-positive
8987,CCDC114,WDPCP,0.21739130434782608,positive-positive
8988,CCDC114,RPGRIP1L,0.28888888888888886,positive-positive
8989,CCDC114,FUZ,0.2926829268292683,positive-positive
8990,CCDC114,GAS8,0.390625,positive-positive
8991,CCDC114,TUBGCP2,0.27710843373493976,positive-positive
8992,CCDC114,TUBGCP4,0.36065573770491804,positive-positive
8993,CCDC114,TUBGCP3,0.24210526315789474,positive-positive
8994,CCDC114,TUBGCP5,0.20754716981132076,positive-positive
8995,CCDC114,TUBGCP6,0.28888888888888886,positive-positive
8996,CCDC114,GLI1,0.2708333333333333,positive-positive
8997,CCDC114,GLI2,0.2653061224489796,positive-positive
8998,CCDC114,GLI3,0.2549019607843137,positive-positive
8999,CCDC114,GLIS2,0.3055555555555556,positive-positive
9000,CCDC114,GPR161,0.19444444444444445,positive-positive
9001,CCDC114,GPR98,0.2,positive-positive
9002,CCDC114,GSK3B,0.22549019607843138,positive-positive
9003,CCDC114,HAP1,0.2692307692307692,positive-positive
9004,CCDC114,HTT,0.25925925925925924,positive-positive
9005,CCDC114,HEATR2,0.35,positive-positive
9006,CCDC114,HNF1B,0.23529411764705882,positive-positive
9007,CCDC114,HSPA8,0.22330097087378642,positive-positive
9008,CCDC114,HYDIN,0.36065573770491804,positive-positive
9009,CCDC114,HYLS1,0.21212121212121213,positive-positive
9010,CCDC114,DNALI1,0.3968253968253968,positive-positive
9011,CCDC114,IFT122,0.36923076923076925,positive-positive
9012,CCDC114,IFT140,0.3235294117647059,positive-positive
9013,CCDC114,IFT172,0.3382352941176471,positive-positive
9014,CCDC114,IFT20,0.3220338983050847,positive-positive
9015,CCDC114,IFT22,0.3333333333333333,positive-positive
9016,CCDC114,HSPB11,0.35,positive-positive
9017,CCDC114,IFT27,0.27450980392156865,positive-positive
9018,CCDC114,IFT46,0.3235294117647059,positive-positive
9019,CCDC114,IFT52,0.3188405797101449,positive-positive
9020,CCDC114,IFT43,0.275,positive-positive
9021,CCDC114,IFT57,0.3283582089552239,positive-positive
9022,CCDC114,IFT80,0.35384615384615387,positive-positive
9023,CCDC114,IFT74,0.34545454545454546,positive-positive
9024,CCDC114,IFT81,0.38333333333333336,positive-positive
9025,CCDC114,IFT88,0.34285714285714286,positive-positive
9026,CCDC114,INPP5E,0.35294117647058826,positive-positive
9027,CCDC114,INTU,0.24444444444444444,positive-positive
9028,CCDC114,INVS,0.23255813953488372,positive-positive
9029,CCDC114,IQCB1,0.18421052631578946,positive-positive
9030,CCDC114,JADE1,0.2777777777777778,positive-positive
9031,CCDC114,AK7,0.3392857142857143,positive-positive
9032,CCDC114,AK8,0.3,positive-positive
9033,CCDC114,KIF19,0.2647058823529412,positive-positive
9034,CCDC114,KIF17,0.3076923076923077,positive-positive
9035,CCDC114,KIF24,0.2631578947368421,positive-positive
9036,CCDC114,KIF3B,0.3088235294117647,positive-positive
9037,CCDC114,KIF3A,0.35294117647058826,positive-positive
9038,CCDC114,KIF3C,0.3387096774193548,positive-positive
9039,CCDC114,KIF27,0.325,positive-positive
9040,CCDC114,KIF7,0.25,positive-positive
9041,CCDC114,DNAAF2,0.3508771929824561,positive-positive
9042,CCDC114,EVC2,0.21212121212121213,positive-positive
9043,CCDC114,LCA5,0.24324324324324326,positive-positive
9044,CCDC114,PAFAH1B1,0.2923076923076923,positive-positive
9045,CCDC114,LZTFL1,0.38095238095238093,positive-positive
9046,CCDC114,MAK,0.25609756097560976,positive-positive
9047,CCDC114,MAL,0.21875,positive-positive
9048,CCDC114,MAPRE1,0.25263157894736843,positive-positive
9049,CCDC114,MCHR1,0.21212121212121213,positive-positive
9050,CCDC114,MDM1,0.21875,positive-positive
9051,CCDC114,TRAF3IP1,0.36507936507936506,positive-positive
9052,CCDC114,MKKS,0.225,positive-positive
9053,CCDC114,MKS1,0.40816326530612246,positive-positive
9054,CCDC114,TMEM67,0.35,positive-positive
9055,CCDC114,MLF1,0.2619047619047619,positive-positive
9056,CCDC114,MNS1,0.46511627906976744,positive-positive
9057,CCDC114,MYO15A,0.27450980392156865,positive-positive
9058,CCDC114,MYO7A,0.23636363636363636,positive-positive
9059,CCDC114,NME5,0.3333333333333333,positive-positive
9060,CCDC114,NME7,0.375,positive-positive
9061,CCDC114,NEK1,0.25,positive-positive
9062,CCDC114,NEK2,0.24242424242424243,positive-positive
9063,CCDC114,NEK4,0.22950819672131148,positive-positive
9064,CCDC114,NEK8,0.25925925925925924,positive-positive
9065,CCDC114,NINL,0.2222222222222222,positive-positive
9066,CCDC114,NIN,0.23529411764705882,positive-positive
9067,CCDC114,NOTO,0.25925925925925924,positive-positive
9068,CCDC114,NPHP1,0.2702702702702703,positive-positive
9069,CCDC114,NPHP3,0.21212121212121213,positive-positive
9070,CCDC114,NPHP4,0.32,positive-positive
9071,CCDC114,NUP214,0.23214285714285715,positive-positive
9072,CCDC114,NUP37,0.2558139534883721,positive-positive
9073,CCDC114,NUP35,0.288135593220339,positive-positive
9074,CCDC114,NUP62,0.2676056338028169,positive-positive
9075,CCDC114,NUP93,0.24358974358974358,positive-positive
9076,CCDC114,OCRL,0.2631578947368421,positive-positive
9077,CCDC114,ODF2,0.2,positive-positive
9078,CCDC114,OFD1,0.30952380952380953,positive-positive
9079,CCDC114,ORC1,0.22,positive-positive
9080,CCDC114,PACRG,0.36923076923076925,positive-positive
9081,CCDC114,PARD6A,0.26,positive-positive
9082,CCDC114,PARD3,0.22448979591836735,positive-positive
9083,CCDC114,PCDH15,0.2972972972972973,positive-positive
9084,CCDC114,PCM1,0.175,positive-positive
9085,CCDC114,PDE6D,0.3157894736842105,positive-positive
9086,CCDC114,PDZD7,0.22857142857142856,positive-positive
